Subject Code,Faculty Code,Subject Name,Subject Short Name,Subject Level,Subject Length,Subject Value,Status,Subject Fee,ED Subject Group Code,ED Year Level,ED Subject Code,Instruction Time,SSABSA Subject Code,SACE Stage,SACE Units,Course Name,SACE Code,FTE,TRT Days,Enrol Date,End Date,GL Account,Transaction Ref,future SACE,Result Type
SJSIGN,SP,SIGN,,09,2,,I,,02,09,MS,,,,,,,0,0,,,,,N,
SJTS,SP,DESIGN TECHNOLOGY,,09,2,,I,,08,09,SZ,,,,,SJTS,,0,0,,,,,N,
SJU1,SP,SJU1,,08,2,,I,,09,09,MS,,,,,,,0,0,,,,,N,
SJU2,SP,SJU2,,08,2,,I,,09,08,MS,,,,,,,0,0,,,,,N,
SJU3,SP,SJU3,,08,2,,I,,09,08,MS,,,,,,,0,0,,,,,N,
SJU4,SP,SJU4,,08,2,,I,,09,08,MS,,,,,,,0,0,,,,,N,
SJU6,SP,SJU6,,08,2,,I,,09,08,MS,,,,,,,0,0,,,,,N,
SJU7,SP,SJU7,,08,2,,I,,09,08,MS,,,,,,,0,0,,,,,N,
SJUAR,SP,CREATIVE ARTS,,09,2,,O,,07,09,AT,,,,,SJUAR,,0,0,,,,,N,
SJUAT,SP,ART,,09,2,,I,,09,09,AT,,,,,,,0,0,,,,,N,
SJUAUS,SP,AUSLAN,,09,2,,I,,02,09,ZL,,,,,,,0,0,,,,,N,
SJUBG,SP,BOYS GROUP,,09,2,,I,,09,09,ZZ,,,,,SJUBG,,0,0,,,,,N,
SJUCO,SP,COMMUNITY LEARNING,,09,,,I,,09,09,ZZ,,,,,SJUCO,,0,0,,,,,N,
SJUCOM,SP,COMMUNICATIONS,,09,2,,I,,01,09,EG,,,,,,,0,0,,,,,N,
SJUCU,SP,CULTURAL STUDIES,,09,,,I,,06,09,SO,,,,,SJUCU,,0,0,,,,,N,
SJUDA,SP,DANCE,,09,2,,I,,07,09,DA,,,,,,,0,0,,,,,N,
SJUDE,SP,DUKE OF EDINBURGH,,09,2,,I,,09,09,MM,,,,,SJUDE,,0,0,,,,,N,
SJUDN,SP,DESIGN TECHNOLOGY,,09,2,,O,,07,09,DT,,,,,,,0,0,,,,,N,
SJUDR,SP,DRAMA,,09,2,,I,,09,09,DR,,,,,SJUDR,,0,0,,,,,N,
SJUDT,SP,DIGITAL TECHNOLOGY,,09,2,,I,,08,09,ET,,,,,,,0,0,,,,,N,
SJUEG,SP,ENGLISH,,09,2,,O,,01,09,EG,,,,,SJUEG,,0,0,,,,,N,
SJUENG,SP,ENGLISH,,09,2,,I,,01,09,EG,,,,,,,0,0,,,,,N,
SJUFD,SP,FOOD,,09,2,,O,,09,09,HE,,,,,SJUFD,,0,0,,,,,N,
SJUHE,SP,HEALTH,,09,2,,I,,04,09,HA,,,,,SJUHE,,0,0,,,,,N,
SJUHPE,SP,HEALTH AND PHYSICAL EDUCATION,,09,2,,I,,04,09,PE,,,,,,,0,0,,,,,N,
SJUHUM,SP,HUMANITIES,,09,2,,O,,09,09,SV,,,,,,,0,0,,,,,N,
SJUIT,SP,INFORMATION TEHNOLOGY,,09,2,,I,,08,09,IF,,,,,SJUIT,,0,0,,,,,N,
SJULA,SP,LANGUAGE B,,09,2,,I,,02,09,LS,,,,,SJULA,,0,0,,,,,N,
SJULAA,SP,LANGUAGE A,,09,2,,I,,02,09,ZL,,,,,SJULAA,,0,0,,,,,N,
SJULAB,SP,SIGN LANGUAGE (LANGUAGE B),,09,,,I,,02,09,LS,,,,,SJULAB,,0,0,,,,,N,
SJULS,SP,LIFE SKILLS,,09,2,,I,,09,09,HQ,,,,,,,0,0,,,,,N,
SJULT,SP,LITERACY,,09,2,,I,,01,09,EG,,,,,,,0,0,,,,,N,
SJUMA,SP,NUMERACY,,09,2,,I,,03,09,MA,,,,,SJUMA,,0,0,,,,,N,
SJUMM,SP,MULTIMEDIA,,09,,,I,,09,09,ZZ,,,,,SJUMM,,0,0,,,,,N,
SJUMTH,SP,MATHS,,09,2,,O,,03,09,MA,,,,,,,0,0,,,,,N,
SJUMU,SP,MUSIC,,09,2,,I,,03,09,MU,,,,,SJUMU,,0,0,,,,,N,
SJUMUS,SP,MUSIC,,09,2,,I,,09,09,MU,,,,,,,0,0,,,,,N,
SJUNU,SP,NUMERACY,,09,2,,I,,03,09,MA,,,,,,,0,0,,,,,N,
SJUPE,SP,PHYSICAL EDUCATION,,09,2,,I,,04,09,PE,,,,,SJUPE,,0,0,,,,,N,
SJUPERF,SP,PERFORMING ARTS,,09,2,,O,,07,09,ZD,,,,,,,0,0,,,,,N,
SJUSC,SP,SCIENCE,,09,2,,I,,05,09,SC,,,,,,,0,0,,,,,N,
SJUSCI,SP,SCIENCE,,09,2,,O,,09,09,SC,,,,,SJUSCI,,0,0,,,,,N,
SJUSCS,SP,SIGN,,09,2,,I,,09,09,SC,,,,,SJUSCS,,0,0,,,,,N,
SJUSE,SP,HUMANITIES,,09,4,,I,,06,09,SV,,,,,SJUSE,,0,0,,,,,N,
SJUSIGN,SP,SIGN,,09,2,,I,,02,09,MS,,,,,,,0,0,,,,,N,
SJUTC,SP,TAI CHI,,09,,,I,,04,09,ZZ,,,,,SJUTC,,0,0,,,,,N,
SJUTS,SP,TECHNOLOGY,,09,2,,I,,08,09,ZV,,,,,SJUTS,,0,0,,,,,N,
SJUWS,SP,WORK STUDIES,,09,,,I,,09,09,WD,,,,,SJUWS,,0,0,,,,,N,
SJWS,SP,WORK STUDIES,,09,,,I,,09,09,WD,,,,,SJWS,,0,0,,,,,N,
SM1,SP,SM1,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SM2,SP,SM2,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SM3,SP,SM3,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SM4,SP,SM4,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SM5,SP,SM5,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SM6,SP,SM6,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SM7,SP,SM7,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SMAG,SP,AGRICULTURE,,11,2,,,,05,11,AG,,1AHG10,1,10,,AHG,0,0,,,,,Y,G
SMAR,SP,ART,,10,2,,I,,07,10,AT,,,,,SMAR,,0,0,,,,,N,
SMART,SP,CREATIVE ART,,10,2,,O,,07,10,AT,,1CVM10,1,10,,CVM,0,0,,,,,Y,N
SMAT,SP,CREATIVE ARTS - STAGE 1,,10,2,,I,,07,10,DE,,1VAD20,1,20,SMAT,VAD,0,0,,,,,Y,G
SMBG,SP,BOYS AND GIRLS GROUP,,10,4,,I,,09,10,ZZ,,,,,SMBG,,0,0,,,,,N,
SMCOM,SP,COMMUNICATIONS,,10,2,,I,,01,10,EG,,,,,,,0,0,,,,,N,
SMCS,SP,COMMUNITY STUDIES,,11,2,,I,,09,11,CY,,1MMP10,1,10,,MMP,0,0,,,,,Y,G
SMDE,SP,DESIGN TECHNOLOGY,,10,2,,I,,09,10,DE,,1MMP10,1,10,,MMP,0,0,,,,,Y,G
SMEG,SP,LANG A/B,,10,,,I,,01,10,EG,,,,,SMEG,,0,0,,,,,N,
SMENG,SP,ENGLISH,,10,2,,O,,01,10,EG,,,,,,,0,0,,,,,N,
SMFD,SP,FOOD,,10,2,,I,,04,10,HE,,1ILG10,1,10,,ILG,0,0,,,,,Y,G
SMGG,SP,GIRLS GROUP,,10,2,,I,,09,10,ZZ,,,,,SMGG,,0,0,,,,,N,
SMHE,SP,HEALTH,,10,2,,O,,04,09,HA,,1HEM10,1,10,,HEM,0,0,,,,,Y,N
SMHPE,SP,HEALTH AND PHYSICAL EDUCATION,,10,2,,O,,04,10,PE,,,,,,,0,0,,,,,N,
SMHS,SP,HYDE STREET,,10,2,,I,,06,10,SV,,,,,SMHS,,0,0,,,,,N,
SMHUM,SP,SOCIETY AND CULTURE,,10,2,,O,,06,10,SV,,,,,,,0,0,,,,,N,
SMHY,SP,HYDE STREET,,11,2,,0,,09,09,ZV,,1ILG10,1,10,,ILG,0,0,,,,,Y,G
SMHYD,SP,HYDE STREET,,10,2,,O,,09,10,MS,,,,,,,0,0,,,,,N,
SMIL,SP,INTEGRATED LEARNING,,11,2,,I,,09,11,ZV,,1ILG10,1,10,SMIL,ILG,0,0,,,,,Y,G
SMIS,SP,COMMUNITY STUDIES,,10,2,,I,,09,10,CY,,,,,SMCS,,0,0,,,,,N,
SMIT,SP,INFORMATION TECHNOLOGY,,10,2,,I,,08,10,IF,,,,,SMIT,,0,0,,,,,N,
SMLA,SP,SIGN LANGUAGE,,10,2,,I,,09,10,MS,,,,,SMLA,,0,0,,,,,N,
SMLIT,SP,LITERACY AND WORK,,11,2,,,,01,11,ZY,,,,,,,0,0,,,,,N,
SMLT,SP,LITERACY,,11,2,,I,,01,11,EG,,1LWC10,1,10,,LWC,0,0,,,,,Y,G
SMMA,SP,MATHS,,11,2,,I,,03,10,MA,,,,,SMMA,,0,0,,,,,N,
SMMM,SP,MULTIMEDIA,,10,4,,I,,03,10,CP,,,,,SMMM,,0,0,,,,,N,
SMMP,SP,MATERIAL PRODUCTION,,11,,,,,09,11,ZZ,,,,,,,0,0,,,,,N,
SMMTH,SP,MATHEMATICS,,10,2,,O,,03,10,MA,,,,,,,0,0,,,,,N,
SMMWC,SP,MATHS FOR WORK AND THE COMMUNITY,,11,2,,I,,03,11,MA,,,,,,,0,0,,,,,N,
SMNUM,SP,NUMERACY,,10,2,,I,,09,10,MA,,1NWC10,1,10,,NWC,0,0,,,,,Y,G
SMPE,SP,PHYSICAL EDUCATION,,10,2,,I,,04,10,PE,,1ILG20,1,20,SMPE,ILG,0,0,,,,,Y,G
SMPP,SP,PERSONAL PROJECT,,10,2,,I,,09,10,ZZ,,,,,SMPP,,0,0,,,,,N,
SMSC,SP,AGRICULTURE,,11,2,,I,,05,11,SC,,1AHG10,1,10,SMSC,AHG,0,0,,,,,Y,G
SMSCI,SP,SCIENCE,,10,2,,O,,05,10,SC,,,,,,,0,0,,,,,N,
SMSIGN,SP,SIGN,,10,2,,I,,02,10,MS,,,,,,,0,0,,,,,N,
SMTC,SP,TECHNOLOGY AND THE COMMUNITY,,11,2,,I,,08,10,CP,,,,,SMTC,,0,0,,,,,N,
SMTS,SP,TECHNICAL STUDIES,,10,2,,I,,08,10,TP,,,,,SMTS,,0,0,,,,,N,
SMU1,SP,SMU1,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SMU2,SP,SMU2,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SMU3,SP,SMU3,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SMU4,SP,SMU4,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SMU6,SP,SMU6,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SMU7,SP,SMU7,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SMUAT,SP,CREATIVE ARTS,,10,2,,I,,07,10,ZV,,,,,,,0,0,,,,,N,G
SMUBG,SP,BOYS GROUP,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SMUCOM,SP,COMPUTING,,10,2,,I,,01,10,IF,,,,,,,0,0,,,,,N,
SMUDDN,SP,DIGITAL DESIGN,,10,2,,I,,08,10,IF,,,,,,,0,0,,,,,N,
SMUDR,SP,CREATIVE ARTS: MODIFIED,,11,2,,I,,07,10,DR,,1CVM10,1,10,,CVM,0,0,,,,,Y,N
SMUEG,SP,ENGLISH,,10,2,,I,,01,11,EG,,,,,,,0,0,,,,,N,
SMUENG,SP,ENGLISH,,10,2,,I,,01,10,EG,,,,,,,0,0,,,,,N,
SMUFT,SP,FOOD TECH,,11,2,,I,,04,11,FH,,,,,,,0,0,,,,,N,
SMUHE,SP,HEALTH,,10,2,,I,,04,10,HE,,,,,,,0,0,,,,,N,
SMUHPE,SP,HEALTH AND PHYSICAL EDUCATION,,10,2,,I,,04,10,PE,,,,,,,0,0,,,,,N,
SMUHU,SP,SOCIETY & CULTURE: MODIFIED,,11,2,,I,,06,11,SV,,1SOM10,1,10,,SOM,0,0,,,,,Y,N
SMUHUM,SP,HUMANITIES,,10,2,,I,,09,10,SV,,,,,,,0,0,,,,,N,G
SMULA,SP,LANG A/B,,10,2,,,,03,10,MS,,,,,,,0,0,,,,,N,
SMULIT,EG,LITERACY,,10,2,,I,,09,10,EG,,1LWC20,1,20,,LWC,0,0,,,,,Y,G
SMULS,SP,LIFE SKILLS,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SMUMA,SP,ENGLISH PATHWAYS: MODIFIED,,11,2,,I,,03,11,MA,,1EPM10,1,10,,EPM,0,0,,,,,Y,N
SMUMTH,SP,MATHEMATICS,,10,2,,I,,03,10,MA,,,,,,,0,0,,,,,N,
SMUNUM,SP,NUMERACY,,10,2,,I,,03,10,MA,,1NWC10,1,10,,NWC,0,0,,,,,Y,G
SMUPE,SP,PHYSICAL EDUCATION: MODIFIED,,11,2,,I,,04,11,MS,,2HEM10,2,10,,HEM,0,0,,,,,Y,N
SMUSC,SP,SCIENTIFIC STUDIES: MODIFIED,,10,2,,I,,05,10,MS,,1SFM20,1,20,,SFM,0,0,,,,,Y,N
SMUSCI,SP,SCIENCE,,10,2,,I,,05,10,SC,,,,,,,0,0,,,,,N,
SMUSIGN,SP,SIGN,,10,2,,I,,02,10,MS,,,,,,,0,0,,,,,N,
SMUTE,SP,TECHNOLOGY,,11,2,,I,,08,11,TP,,,,,,,0,0,,,,,N,
SMUTS,SP,BUSINESS & ENTERPRISE: MODIFIED,,10,2,,I,,08,10,TP,,1BEM10,1,10,,BEM,0,0,,,,,Y,N
SMUWP,SP,WORK PLACEMENT,,10,2,,I,,09,10,MS,,,,,,,0,0,,,,,N,
SOC SKILLS,IN,SOCIAL SKILLS,SOC SKILLS,08,,,,,09,08,ZV,,,,,,,0,0,,,,,N,
SS1,SP,SS1,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SS2,SP,SS2,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SS3,SP,SS3,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SS4,SP,SS4,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SS6,SP,SS6,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SS7,SP,WORK PLACEMENT,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SS8,SP,TRANSITION TO WORK,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SSAG,SP,AGRICULTURE,,11,2,,,,06,11,ZV,,1AHG20,1,20,,AHG,0,0,,,,,Y,G
SSART,SP,CREATIVE ARTS: MODIFIED,,12,2,,I,,07,12,AT,,2CVM20,2,20,,CVM,0,0,,,,,Y,N
SSAT,SP,VISUAL ARTS - ARTS,,11,2,,C,,07,11,AT,,1VAA20,1,20,SSAT,VAA,0,0,,,,,Y,G
SSBE,SP,BUSINESS AND ENTERPRISE,,12,2,,I,,09,12,MS,,,,,,,0,0,,,,,N,
SSBSE,SP,SOCIETY AND CULTURE,,12,,,,,06,12,SV,,,,,,,0,0,,,,,N,
SSCOM,SP,COMMUNICATIONS,,10,2,,I,,01,10,EG,,,,,,,0,0,,,,,N,
SSCS,SP,COMMUNITY STUDIES,,11,2,,C,,09,11,CY,,,,,SSCS,,0,0,,,,,N,
SSDM,SP,DIGITAL MUSIC,,11,2,,I,,07,11,MU,,,,,SSDM,,0,0,,,,,N,
SSEG,SP,ENGLISH,,11,2,,I,,01,11,EG,,,,,SSEG,,0,0,,,,,N,
SSFL,SP,FLEXIBLE LEARNING,,11,2,,I,,09,11,ZL,,,,,SSFL,,0,0,,,,,N,
SSHE,SP,HEALTH EDUCATION,,11,2,,I,,04,11,HA,,2HE11,2,1,SSHE,HE1,0,0,,,,,N,S
SSHPE,SP,HEALTH & PHYSICAL EDUCATION,,12,2,,I,,04,12,PE,,,,,,,0,0,,,,,N,
SSIL,SP,INTEGRATED LEARNING,,12,,,I,,09,12,ZV,,2ILG20,2,20,SSIL,ILG,0,0,,,,,Y,S
SSIT,SP,INFORMATION TECHNOLOGY,,11,2,,C,,08,11,IF,,,,,SSIT,,0,0,,,,,N,
SSLA,SP,SIGN LANGUAGE,,11,4,,I,,09,11,LS,,,,,SSLA,,0,0,,,,,N,
SSLIT,SP,LITERACY: MODIFIED,,12,2,,I,,01,12,EG,,2EPM20,2,20,,EPM,0,0,,,,,Y,N
SSLT,SP,LITERACY,,12,2,,I,,01,12,EG,,,,,,,0,0,,,,,N,G
SSMM,SP,MULTIMEDIA,,11,,,I,,07,11,CP,,,,,SSMM,,0,0,,,,,N,
SSMTH,SP,MATHEMATICS,,12,2,,I,,03,12,MA,,,,,,,0,0,,,,,N,
SSMW,SP,METALWORK,,11,2,,I,,08,11,ZV,,,,,,,0,0,,,,,N,
SSNUM,SP,NUMERACY,,10,2,,I,,09,10,MA,,1NWC10,1,10,,NWC,0,0,,,,,Y,G
SSPE,SP,PHYSICAL EDUCATION,,11,2,,C,,09,11,PE,,1ILG20,1,20,SSPE,ILG,0,0,,,,,Y,G
SSPECRAM,SP,SENIOR SPECIAL CLASS,,12,,,,,09,12,SZ,,,,,,,0,0,,,,,N,
SSRP,SP,RESEARCH PROJECT: MODIFIED,,12,2,,I,,06,12,MS,,2RPM10,2,10,,RPM,0,0,,,,,Y,N
SSSC,SP,SCIENCE,,11,2,,I,,09,11,ZV,,,,,,,0,0,,,,,N,
SSSCI,SP,SCIENTIFIC STUDIES: MODIFIED,,12,2,,I,,05,12,SC,,2SFM20,2,20,,SFM,0,0,,,,,Y,N
SSSOC,SP,SOCIETY AND CULTURE,,12,2,,I,,06,12,SS,,,,,,,0,0,,,,,N,
SSSTU,SP,SUP STUDY,,11,4,,I,,09,11,SK,240,,,,,,0,0,,,,,N,
SSSTY,SP,STUDY PERIOD,,12,2,,I,,09,12,MS,,,,,,,0,0,,,,,N,
SSTS,SP,TECHNICAL STUDIES,,10,2,,I,,08,10,TS,,,,,SSTS,,0,0,,,,,N,
SSU1,SP,SSU1,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SSU2,SP,SSU2,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SSU3,SP,SSU3,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SSU4,SP,SSU4,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SSU6,SP,SSU6,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SSU7,SP,SSU7,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SSUART,SP,CREATIVE ARTS: MODIFIED,,11,2,,I,,07,11,AT,,1CVM10,1,10,,CVM,0,0,,,,,Y,N
SSUAS,SP,AUSTRALIAN STUDIES,,11,2,,C,,06,11,AX,,,,,SSUAS,,0,0,,,,,N,
SSUAT,SP,CREATIVE ARTS - STAGE 1,,11,2,,C,,07,11,AT,,1VAA20,1,20,SSUAT,VAA,0,0,,,,,Y,G
SSUBE,SP,BUSINESS AND ENTERPRISE MODIFIED,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SSUBG,SP,BOYS AND GIRLS GROUP,,11,2,,I,,09,11,ZZ,,,,,SSUBG,,0,0,,,,,N,
SSUBSE,SP,SOCIETY AND CULTURE,,12,2,,I,,06,12,SV,,,,,,,0,0,,,,,N,
SSUCO,SP,WORK AND THE COMMUNITY,,11,,,I,,09,11,ZZ,,,,,SSUCO,,0,0,,,,,N,
SSUCOM,SP,COMMUNICATIONS,,10,2,,I,,01,10,EG,,,,,,,0,0,,,,,N,
SSUCS,SP,COMMUNITY STUDIES,,11,2,,C,,09,11,CY,,,,,SSUCS,,0,0,,,,,N,
SSUCU,SP,HEALTH REC AND THE COMMUNITY,,11,,,I,,09,11,CY,,,,,SSUCU,,0,0,,,,,N,
SSUCXD,SP,CROSS DISCIPLINARY STUDIES: MODIFIED,,12,2,,I,,09,12,MS,,2CXM20,2,20,,CXM,0,0,,,,,Y,N
SSUDE,SP,DUKE OF EDINBURGH,,11,2,,I,,09,11,ZZ,,,,,SSUDE,,0,0,,,,,N,
SSUDR,SP,CREATIVE ARTS: MODIFIED,,12,2,,I,,07,12,DA,,1CVM10,1,10,,CVM,0,0,,,,,Y,N
SSUEG,SP,ENGLISH,,11,2,,C,,01,11,EG,,1ENG2,1,2,SSUEG,ENG,0,0,,,,,N,
SSUFD,SP,FOOD TECH,,11,2,,I,,04,11,HE,,,,,,,0,0,,,,,N,
SSUHE,SP,HOME EC,,11,2,,I,,04,11,HE,,,,,SSUHE,,0,0,,,,,N,
SSUHPE,SP,HEALTH & PHYSICAL EDUCATION,,12,2,,I,,04,12,PE,,,,,,,0,0,,,,,N,
SSUHS,SP,HYDE STREET,,11,2,,,,09,11,ZY,,,,,,,0,0,,,,,N,
SSUHT,SP,HEALTH,,11,2,,I,,09,11,ZV,,,,,,,0,0,,,,,N,
SSUIL,SP,INTEGRATED LEARNING,,11,,,I,,09,11,ZZ,,,,,SSUIL,,0,0,,,,,N,
SSUIS,SP,INTEGRATED STUDIES,,11,2,,,,09,11,ZY,,,,,,,0,0,,,,,N,
SSUIT,SP,INFORMATION TECHNOLOGY,,11,2,,C,,08,11,CP,120,1ITT2,1,2,SSUIT,ITT,0,0,,,,,N,
SSULIT,SP,ENGLISH PATHWAYS: MODIFIED,,12,2,,I,,09,12,EG,,2EPM20,2,20,,EPM,0,0,,,,,Y,N
SSULS,SP,LIFE SKILLS,,11,2,,C,,09,11,ZZ,,,,,,,0,0,,,,,N,
SSULT,SP,ENGLISH PATHWAYS: MODIFIED,,12,2,,I,,01,12,EG,,1EPM10,1,10,,EPM,0,0,,,,,Y,N
SSUMA,SP,MATHS,,11,2,,C,,03,11,MA,,,,,SSUMA,,0,0,,,,,N,
SSUMM,SP,MULTIMEDIA,,11,2,,I,,08,11,ZV,,,,,,,0,0,,,,,N,
SSUMU,SP,MUSIC,,11,2,,I,,07,11,MU,,,,,,,0,0,,,,,N,G
SSUNUM,SP,MATHS PATHWAYS: MODIFIED,,12,2,,I,,09,12,EG,,2MPM20,2,20,,MPM,0,0,,,,,Y,N
SSUPE,SP,PHYSICAL EDUCATION,,11,2,,C,,04,11,PE,,2HEM10,2,10,SSUPE,HEM,0,0,,,,,Y,N
SSURE,SP,RELAXATION,,11,,,I,,09,11,ZZ,,,,,SSURE,,0,0,,,,,N,
SSURP,SP,RESEARCH PROJECT: MODIFIED,,12,2,,I,,06,12,MS,,2RPM10,2,10,,RPM,0,0,,,,,Y,N
SSUSC,SP,SCIENCE AND THE COMMUNITY,,11,2,,C,,05,11,SC,,2SAY20,2,20,SSUSC,SAY,0,0,,,,,Y,S
SSUSE,SP,SOCIETY & CULTURE: MODIFIED,,11,2,,I,,06,11,SV,,1SOM10,1,10,,SOM,0,0,,,,,Y,N
SSUSL,SP,SIGN LANGUAGE,,11,2,,I,,01,11,EG,,,,,,,0,0,,,,,N,
SSUSW,SP,SWIMMING,,11,,,I,,09,11,ZZ,,,,,SSUSW,,0,0,,,,,N,
SSUTC,SP,TAI CHI,,11,,,I,,09,11,ZZ,,,,,SSUTC,,0,0,,,,,N,
SSUTS,SP,TECH STUDIES,,12,,,I,,08,12,TS,,,,,SSUTS,,0,0,,,,,N,
SSUWP,SP,WORK PLACEMENT,,11,2,,I,,09,11,MS,,,,,,,0,0,,,,,N,
SSVS,SP,VOCATIONAL STUDIES,,11,,,I,,09,11,VE,,,,,SSVS,,0,0,,,,,N,
SSWD,SP,WOODWORK,,11,2,,I,,08,11,ZV,,,,,,,0,0,,,,,N,
SSWE,SP,WORK EDUCATION,,11,2,,I,,09,11,WD,,2WSA1,2,1,SSWE,WSA,0,0,,,,,N,S
SSWP,SP,WORK PLACEMENT,,11,2,,,,09,11,ZY,,,,,,,0,0,,,,,N,
SSWS,SP,WORK STUDIES,,12,,,I,,09,12,WD,,,,,SSWS,,0,0,,,,,N,
STAFF ICT,AD,STAFF ICT,,10,,,,,09,10,ZZ,,,,,,,0,0,,,,,N,
SU1ART,SP,VISUAL ART,,08,2,,O,,07,08,AT,,,,,,,0,0,,,,,N,
SU1ARTS,SP,PERFORMING ARTS,,08,2,,O,,07,08,AT,,,,,,,0,0,,,,,N,
SU1DT,SP,TECHNOLOGY,,08,2,,O,,08,08,IF,,,,,,,0,0,,,,,N,
SU1ENG,SP,ENGLISH,,08,2,,O,,01,08,EG,,,,,,,0,0,,,,,N,
SU1FD,SP,FOOD,,08,2,,O,,04,08,FH,,,,,,,0,0,,,,,N,
SU1HUM,SP,HUMANITIES,,08,2,,O,,06,08,SV,,,,,,,0,0,,,,,N,
SU1MTH,SP,MATHS,,08,2,,O,,03,08,MA,,,,,,,0,0,,,,,N,
SU1MUS,SP,MUSIC,,SR,,,,,07,SR,MU,,,,,,,0,0,,,,,N,
SU1SCI,SP,SCIENCE,,09,2,,O,,05,09,SC,,,,,,,0,0,,,,,N,
SU2ART,SP,VISUAL ART,,09,2,,O,,07,09,AT,,,,,,,0,0,,,,,N,
SU2ARTS,SP,CREATIVE ARTS,,09,2,,O,,07,09,AT,,,,,,,0,0,,,,,N,
SU2DT,SP,TECHNOLOGY,,09,2,,O,,08,09,IF,,,,,,,0,0,,,,,N,
SU2ENG,SP,ENGLISH,,09,2,,O,,01,09,EG,,,,,,,0,0,,,,,N,
SU2HE,SP,HEALTH,,11,2,,O,,04,11,HA,,,,,,,0,0,,,,,N,
SU2HUM,SP,HUMANITIES,,09,2,,O,,06,09,SV,,,,,,,0,0,,,,,N,
SU2MTH,SP,MATHS,,09,2,,O,,03,09,MA,,,,,,,0,0,,,,,N,
SU2SCI,SP,SCIENCE,,09,2,,O,,05,09,SC,,,,,,,0,0,,,,,N,
SU3ARTS,SP,CREATIVE ARTS,,10,2,,O,,07,10,AT,,,,,,,0,0,,,,,N,
SU3BE,SP,BUSINESS & ENTERPRISE,,10,2,,O,,09,10,BS,,,,,,,0,0,,,,,N,
SU3BI,SP,BUSINESS & INNOVATION,,11,2,,O,,06,11,BS,,,,,,,0,0,,,,,N,
SU3DTE,SP,DESIGN TECH & ENTERPRISE,,11,2,,O,,08,11,DT,,,,,,,0,0,,,,,N,
SU3ENG,SP,ENGLISH,,10,2,,O,,01,10,EG,,,,,,,0,0,,,,,N,
SU3HE,SP,HEALTH: MODIFIED,,10,2,,O,,04,10,HA,,,,,,,0,0,,,,,N,
SU3MTH,SP,MATHS,,10,2,,O,,03,10,MA,,,,,,,0,0,,,,,N,
SU3SC,SP,SOCIETY & CULTURE,,10,2,,O,,06,10,SS,,,,,,,0,0,,,,,N,
SU4ARTS,SP,CREATIVE ARTS,,11,2,,O,,07,11,AT,,,,,,,0,0,,,,,N,
SU4CD,SP,CROSS DISCIPLINARY STUDIES,,11,2,,,,09,11,ZV,,,,,,,0,0,,,,,N,
SU4ENG,SP,ENGLISH,,11,2,,O,,01,11,EG,,,,,,,0,0,,,,,N,
SU4HE,SP,HEALTH,,11,2,,O,,04,11,HA,,,,,,,0,0,,,,,N,
SU4MTH,SP,MATHS,,11,2,,O,,03,11,MA,,,,,,,0,0,,,,,N,
SU4RP,SP,RESEARCH PROJECT,,11,2,,O,,09,11,ZV,,,,,,,0,0,,,,,N,
SU4SC,SP,SOCIETY & CULTURE,,11,2,,O,,06,11,SV,,,,,,,0,0,,,,,N,
SU4SCI,SP,SCIENCE,,10,2,,,,05,10,SC,,,,,,,0,0,,,,,N,
SUPER,VE,SUPERVISION,,11,,,,,09,11,ZL,,,,,,,0,0,,,,,N,
